32.990774	-337.5554972268
34.384570	-337.7395640986
35.817080	-337.8721996387
37.288834	-337.9524190078
38.800363	-337.9925839414
40.352198	-337.9917018632
41.944867	-337.9585619549
43.578903	-337.8970165801
45.254834	-337.8096771397
